[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 210052731]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 156394562]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 102364160]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 138074344]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 80572361]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 96472374]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 122511958]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 21434456]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 222373538]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 203847746]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 224091788]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 47825308]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 151564017]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 80588486]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 182423945]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 166117120]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 229682277]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 62093568]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 221140905]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 71694037]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 196597357]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 37315208]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 235637816]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 15617749]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 179697714]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 194516614]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 141195146]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 207225014]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 92210704]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 83111529]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 201744930]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 221444672]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 164859739]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 28351702]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 173522800]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 85590736]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 117781336]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 57219970]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 11737814]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 98235239]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 47382325]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 76785132]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 177307610]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 214041461]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 49316950]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 205407022]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 120966603]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 35484483]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 112001976]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 227357975]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 58759822]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 201841618]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 88241473]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 61264969]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 6436024]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 219065952]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 206113950]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 229229377]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 97556813]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 76858505]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 93240225]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 86410338]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 25189420]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 105773218]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 4504336]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 42315160]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 169665799]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 121338265]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 75588108]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 234657653]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 89564192]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 113100373]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 110725316]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 55045930]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 227184238]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 73506027]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 201718765]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 5388149]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 1857657]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 100091165]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 4170774]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 106152591]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 98054488]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 76607714]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 68951584]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 30744064]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 66008572]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 69351763]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 83679615]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 188539306]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 92985361]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 127216605]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 81326256]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 30900340]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 169905010]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 75607598]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 99316461]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 239292146]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 23298471]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 35310044]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 188716745]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 56881817]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 188310647]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 160532754]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 52351974]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 19869996]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 186687822]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 154830767]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 97244739]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 228317930]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 244319975]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 103263576]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 79586331]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 15375111]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 213851463]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 74716706]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 171031069]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 104646603]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 231225094]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 91401256]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 135769874]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 166988219]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 202678282]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 44297120]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 131751546]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 235866484]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 99251515]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 100885985]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 187331961]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 128013270]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 103203284]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 203332997]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 110663697]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 209920971]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 215451787]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 34223619]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 11412653]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 109782414]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 71309146]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 205919681]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 130199823]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 14918415]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 2320426]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 9287227]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 109899759]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 213181582]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 186709777]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 239979264]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 212785530]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 213190478]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 90038183]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 17795344]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 145195800]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 208104903]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 206097440]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 112044912]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 117266358]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 51772103]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 161144099]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 203344413]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 231948682, 133925935]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 72892972]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 62961008]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 154983645]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 114703977]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 51829044]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 68925263]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 187852875]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 103380567]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 158250963]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 224943232]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 82068604, 19951422]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 244328846]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 208846531, 30280079]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 205459756, 200618173]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 44782275]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 50348675]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 22873719]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 49400279]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 27556300, 122031507]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 248413189, 225338997]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 158980925, 71640311]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 170666272]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 170495193, 146428037]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 79200646, 203510303]
