[239554898, 102907710, 132452821]
[20195691, 248537501, 86235271, 60376388]
[70079855, 233096751, 143763831, 87021194]
[80017818, 241088100, 236523785, 2411296]
[205407009, 243689949, 194850606, 246895746]
[112000692, 137625108, 103188008, 117319738]
[177119877, 214819640, 128621318, 19342724]
[85998254, 248045083, 240040489, 56423158]
[123585542, 226332800, 20458244, 74645037]
[182135464, 23511708, 200353827, 82982478]
[27929889, 82163150, 1003864, 94778729]
[173377106, 227979404, 182624742, 281431]
[121773903, 154727771, 217329572, 16018447]
[131161949, 182719904, 2005246, 206849715]
[239554898, 231847501, 23186257, 147080354]
[60417925, 96970598, 101872559, 149816664]
[243714234, 32362445, 88853331, 136381496]
[9953629, 27976225, 80861230, 216589261]
[48016099, 60612335, 2217721, 180306177]
[20975483, 230656521, 145023674, 78250509]
[10737719, 216304733, 125512898, 188863912]
[123465332, 65575915, 12715842, 187705791]
[154023279, 229367198, 58448022, 180042243]
[8685447, 234393374, 17927912, 80165034]
[245186357, 53095622, 48374985, 30282914]
[141361673, 162202163, 38490121, 219948691]
[97733179, 60584128, 75130471, 145800590]
[126015619, 3034421, 212217405, 28273310]
[43279741, 54733268, 15141126, 52541191]
[185689250, 130812845, 120689371, 29948044]
[181938804, 163199325, 200191403, 80562206]
[86545110, 138515452, 12125126, 78991847]
[125297590, 105327896, 199978104, 205005168]
[82205394, 222031531, 143167547, 63495048]
[77215159, 82659043, 46865100, 123691927]
[233481409, 223580591, 238456769, 139741580]
[174915493, 112884756, 125718975, 230303782]
[106261171, 44990710, 105256267, 216034757]
[49431804, 246457812, 60530307, 55507465]
[85279524, 136537575, 155460341, 199513637]
[155770077, 125273507, 74275194, 154554356]
[128396256, 69852507, 197472092, 28417959]
[76710225, 61686088, 90414728, 136232221]
[162374829, 40832358, 6017813, 209718911]
[192049153, 16345858, 243732716, 172803390]
[24231581, 15527440, 143956946, 228757157]
[188932858, 200934080, 97777798, 169801301]
[49986552, 151382489, 227281599, 232839476]
[60417925, 238812475, 151843815, 203648659]
[83228600, 172974354, 76843165, 133584412]
[140347209, 25798347, 64306031, 7304432]
[141361673, 162202163, 65247730, 4095131]
[177119877, 83093104, 157073940, 84287141]
[60417925, 238812475, 212307483, 22920863]
[211510271, 200640855, 237584527, 161484127]
[60417925, 238812475, 151843815, 161151574]
[49431804, 246457812, 60530307, 102127612]
[112000692, 176164101, 50534932, 33139813]
[169313277, 113857410, 166293217, 229635400]
[83435517, 160810926, 179495960, 9824966]
[169367494, 62025314, 13036604, 58567707]
[181938804, 60690532, 208005699, 163797217]
[121975721, 42062284, 75194355, 182866743]
[245186357, 104175749, 161846456, 217834596]
[189558414, 165918446, 144580058]
[64151556, 214470560, 42608089, 74754718]
[150812197, 121922710, 124694152, 221354582]
[150812197, 207907728, 45493282, 234688557]
[141361673, 190697245, 163142798, 177099734]
[164878588, 180251660, 91094660, 205855784]
[170206712, 12111425, 193370944, 121757186]
[244685538, 202320834, 18117250, 203092961]
[212693721, 210342764, 152920125, 179138535]
[102428331, 177733082, 135289906, 83904299]
[124206638, 48607635, 205159272, 92797458]
[245186357, 33815929, 103613504, 131014127]
[149835576, 242201754, 54858429, 143454463]
[224376413, 15682689, 18147081, 71594005]
[72760936, 12731821, 169064949, 137600498]
[243437450, 43358678, 118231418, 14196317]
[82205394, 222031531, 160041579, 87648710]
[83222023, 31285400, 205745465, 29770900]
[22619776, 25028571, 123701493, 20866823]
[162649472, 232152585, 10217004, 242682916]
[19078720, 176587752, 111680255, 169077312]
[96343362, 204324079, 66426087, 240698595]
[245186357, 33815929, 81317813, 42315031]
[32676012, 181814671, 83136017, 168227661]
[115889120, 104638425, 159651819, 122129519]
[205972194, 92870195, 23901377, 223776648]
[181296040, 94487627, 6585055, 18266671]
[10737719, 216304733, 179794090, 215495658]
[163042645, 87527887, 148128611, 81233509]
[22619776, 37360844, 94210235, 93865449]
[10106479, 70087705, 47329919, 27973309]
[146418165, 99355176, 116723594, 70082249]
[220463203, 184655377, 61402674, 153229098]
[220463203, 215679129, 165795427, 61622421]
[213579804, 244349371, 47580151, 63650350]
[28939697, 114464836, 89076961, 35693389]
[13109669, 183281256, 72466759, 89032343]
[113075252, 2913513, 148257837, 173444362]
[239393237, 125604638, 61404083, 221103994]
[240507357, 41775614, 33310911, 58468643]
[239393237, 197938988, 110381922, 213500313]
[90480851, 82849463, 92684410, 157458394]
[136727690, 26278986, 207374225, 229356323]
[140347209, 25798347, 224420618, 54055592]
[60417925, 238812475, 212307483, 75093716]
[54986510, 243815304, 222537275, 161585113]
[59624713, 201443810, 5020132, 213634572]
[210253789, 186269903, 128671441, 211371476]
[108304558, 141444190, 208559232, 7066636]
[24231581, 15527440, 143956946, 148977834]
[199976190, 56628013, 175571629, 114676109]
[210253789, 186269903, 128671441, 156434107]
[164878588, 229867315, 18985368, 30644123]
[112000692, 137625108, 103188008, 87716628]
[173377106, 79340372, 162673161, 2248922]
[121975721, 42062284, 205720792, 101461796]
[96343362, 204324079, 66426087, 117825555]
[241718137, 240234294, 110201244, 69417983]
[169313277, 113857410, 57842616, 111751108]
[22619776, 178224923, 22761054, 125345886]
[125742946, 13189513, 91868460, 216904746]
[90480851, 84672421, 94467169, 86359959]
[150812197, 121922710, 124694152, 111640533]
[131161949, 182719904, 2005246, 110358874]
[20649053, 38514294, 144814434, 89620838]
[21720706, 134383314, 48751401, 110363321]
[72895078, 17932490, 238981785, 134262364]
[189558414, 165918446, 230530451]
[49986552, 151382489, 101485566, 30456082]
[204923669, 50635880, 156536157, 61983138]
[174915493, 151627699, 106916648, 172691358]
[173377106, 227979404, 55409189, 98539765]
[218922006, 56951424, 141743022, 136546371]
[169313277, 46027908, 89275938, 204262928]
[128396256, 69852507, 197472092, 57330335]
[82232448, 22215910, 137186544, 61383687]
[169367494, 62025314, 17623635, 58943752]
[44567748, 170653476, 205590388, 161576315]
[210170368, 82551789, 222616911, 54575904]
[67798642, 110533589, 126722999, 242492423]
[240973929, 83097505, 160378007, 244371564]
[9953629, 187022359, 176899446, 238532363]
[32676012, 43798277, 32284419, 223910223]
[49431804, 239753856, 105078153, 130859488]
[32676012, 43798277, 152559849, 74099370]
[115889120, 72882766, 229414846, 39153085]
[121975721, 42062284, 75194355, 236676722]
[183179259, 221400958, 13660150, 59589657]
[121975721, 42062284, 205720792, 220376940]
[154023279, 229367198, 58448022, 29939194]
[161888310, 59938753, 23354608, 192492849]
[149858644, 196436553, 114644864, 187354541]
[150812197, 121922710, 124694152, 229729036]
[84732876, 229889095, 57651566, 193910077]
[76562561, 10340272, 128488072, 119565013]
[174915493, 112884756, 226490541, 115164676]
[245186357, 51214878, 85245345, 25727633]
[155939215, 2597427, 107088782, 187655049]
[19589958, 56927136, 72548603, 84272031]
[59717361, 134711651, 185365046, 119058464]
[126015619, 3034421, 7944536, 47782234]
[151970870, 105653424, 194192038, 141157419]
[58203596, 66805226, 20293083, 23290296]
[49431804, 24092436, 92023561, 9778974]
[84732876, 241789311, 75009246, 139429565]
[121975721, 14824860, 227395016, 170018260]
[108304558, 141444190, 208559232, 140654250]
[240507357, 41775614, 33310911, 151682916]
[139407978, 13422933, 29202959, 8609811]
[240973929, 83532539, 32527346, 59119942]
[140347209, 117240589, 218215908, 32192858]
[243437450, 43358678, 118231418, 174521803]
[22619776, 15424767, 102941135, 61285663]
[177119877, 208669082, 88419402, 38919509]
[211510271, 40815467, 61774155, 224357952]
[83222023, 31285400, 205745465, 197786933]
[139255779, 10547589, 17697623, 174902835]
[82232448, 22215910, 137186544, 51171828]
[185689250, 229926954, 157537070, 239741301]
[20975483, 230656521, 138316140, 226549005]
[222119453, 80460225, 47897460, 198727311]
[202934950, 176470526, 50794561, 117770735]
[70080086, 16951683, 131322164, 163300379]
[67615727, 235010115, 70782644, 165415535]
[116640107, 175919948, 230396891, 1100416]
[173377106, 227979404, 182624742, 192124310]
[112000692, 137625108, 152026346, 74350217]
[202536968, 196923317, 193606388, 83503140]
[115917063, 113950444, 62884421, 98704335]
[168408190, 86291210, 166695298, 241754139]
[184452350, 76673988, 118948775, 223514774]
[13886713, 84410896, 181230399, 155827541]
[28939697, 123364048, 185338091, 49164907]
[205226715, 161852671, 65432134, 214199580]
[10971906, 85868500, 230407634, 227971802]
[86545110, 138515452, 12125126, 201762018]
[181938804, 163199325, 143234880, 245389394]
[102428331, 177733082, 129251195, 194365699]
[90480851, 90748674, 234148936, 30018299]
[123585542, 226332800, 20458244, 40360138]
[224589236, 84806013, 11055792, 95617721]
[213579804, 244349371, 130584908, 140585811]
[218922006, 56951424, 40979271, 88661387]
[151970870, 105653424, 194192038, 168677056]
[226962391, 159214288, 117719163, 245503319]
[121975721, 42062284, 93893883, 155584374]
[169717436, 96660292, 58452162, 247758838]
[169367494, 62025314, 17623635, 179294472]
[245186357, 104175749, 170891995, 92128647]
[211316160, 37095821, 124213554, 115437267]
[150812197, 121922710, 124694152, 20543909]
[133122770, 209931687, 246736827, 6474876]
[102042198, 246277992, 134192095, 142449009]
[82212583, 193617759, 43856109, 185822018]
[182613668, 118064322, 75889561, 35853529]
[19589958, 56927136, 110355028, 73686286]
[154023279, 229367198, 58448022, 225888555]
[182135464, 23511708, 248872086, 66578109]
[169717436, 168877842, 145613447, 211505140]
[88331270, 147368379, 41281097, 132103107]
[220463203, 184655377, 61402674, 112803904]
[115917063, 113950444, 190849006, 72439984]
[96017771, 5878864, 94690340, 229904688]
[228705482, 162198097, 43176297, 86360378]
[115889120, 99949980, 241234268, 221105943]
[207966434, 70493937, 72682838, 151710864]
[133122770, 110032371, 242836336, 44558510]
[173932799, 86115254, 157979992, 228808266]
[182613668, 118064322, 75889561, 192786380]
[205226715, 6410317, 156606069, 185845605]
[9953629, 27976225, 52313431, 140951571]
[24231581, 15527440, 39151893, 72405608]
[239393237, 4224218, 225686608, 6677353]
[173932799, 86115254, 157979992, 185257900]
[72760936, 12731821, 169064949, 63058728]
[121975721, 14824860, 77298143, 44505371]
[145423894, 69234537, 128632445, 145489668]
[32676012, 43798277, 32284419, 73144679]
[121690776, 99657203, 59436915, 61014556]
[60290327, 187049375, 215165448, 208966908]
[19161165, 79144175, 167165628, 201090298]
[99697683, 45418046, 33187799, 146773455]
[122022488, 195333470, 134406233, 15561109]
[243437450, 183223320, 106088173, 14862466]
[160482675, 174482424, 77603558, 235077422]
[121773903, 154727771, 217329572, 182209867]
[82205394, 222031531, 160041579, 213204987]
[21720706, 242384619, 102900038, 10203975]
[240322167, 86612572, 64699076, 113462838]
[147630629, 151334426, 141540138, 77557147]
[170206712, 12111425, 193370944, 123240823]
[204923669, 55371512, 103763109, 81714688]
[228705482, 162198097, 43176297, 130867446]
[74329510, 39112394, 143983921, 226506926]
[20649053, 38514294, 173970477, 63553568]
[139407978, 206633498, 1659348]
[60417925, 70729437, 195152800, 231372531]
[205340485, 82942229, 42405734, 4013717]
[239393237, 197938988, 110381922, 139978393]
[18886745, 225393292, 42124268, 64611612]
[174915493, 246844864, 162468391, 120187940]
[240507357, 88950933, 207300081, 241689217]
[205972194, 86177255, 137657541, 188629033]
[147630629, 151334426, 141540138, 156720307]
[43279741, 54733268, 15141126, 34596342]
[49431804, 246457812, 167348819, 162863396]
[213112826, 25516838, 152287638, 51081692]
[139255779, 10547589, 17697623, 134101437]
[240973929, 83097505, 160378007, 159329744]
[19822928, 44523569, 203249852, 69055854]
[169313277, 205586708, 19921667, 104270810]
[101060348, 149510120, 78999704, 96801329]
[226583776, 127890130, 155550477, 3889422]
[113599894, 57047357, 202990612, 99699385]
[169492383, 134805362, 84466020, 17973863]
[205972194, 86177255, 137657541, 146101519]
[16205631, 11382290, 21291978, 229586436]
[124619536, 212270092, 18763595, 47127520]
[218542507, 210706211, 79977776, 71752575]
[225534006, 51753866, 37997147, 143312546]
[221615651, 43084408, 138087207, 113089725]
[22619776, 37360844, 21766791, 177210231]
[13886713, 84410896, 170440011, 32905874]
[227085835, 146934373, 148571485, 236143042]
[173651877, 210339074, 129188477, 97107089]
[106261171, 126184161, 158442460, 236088942]
[163042645, 131275937, 42505742, 203341467]
[159080285, 42171795, 196470360, 182266034]
[154023279, 69813054, 141381008, 73096058]
[48376133, 238699841, 45185333, 196742083]
[115889120, 41666144, 90214911, 18651730]
[112000692, 176164101, 50534932, 168477283]
[213579804, 244349371, 130584908, 187638866]
[173932799, 243777372, 166477979, 209832425]
[27154418, 153048969, 91021117, 103194401]
[90480851, 84672421, 94467169, 27741130]
[18782487, 180228062, 126937014, 108805897]
[194815188, 22571434, 112058023, 60269984]
[115917063, 218112142, 206915769, 224048657]
[106213047, 178262686, 232522735, 89123926]
[172696320, 32584832, 5516567, 171483676]
[10971906, 85868500, 2278037, 131749825]
[149858644, 196436553, 82718731, 175137288]
[183340201, 189313754, 171136531, 65940029]
[140347209, 95659942, 12181521, 180794833]
[119048721, 189256057, 153933443, 72853444]
[108304558, 148789816, 85504278, 233016636]
[184029640, 241795741, 9567256, 145509283]
[213112826, 25516838, 152287638, 224047741]
[60417925, 159601639, 113265839, 202232405]
[214617228, 115880274, 82087836, 160035003]
[22619776, 15424767, 102941135, 115404634]
[216146863, 154355536, 247274865, 178737692]
[245186357, 179224212, 177971497, 203901537]
[121690776, 99657203, 59436915, 24140623]
[121975721, 14824860, 73209884, 168341198]
[205226715, 161852671, 133516433, 129939351]
[230911772, 149319629, 241600396, 3219865]
[243437450, 43358678, 148659420, 171145775]
[188932858, 5838940, 15692653, 198097074]
[195122300, 8092110, 93657706, 221513979]
[195122300, 8092110, 93657706, 19006350]
[205226715, 6410317, 167501455, 77315623]
[245186357, 51214878, 45978248, 195792955]
[202934950, 176470526, 50794561, 34325429]
[167539219, 192052900, 161171309, 102628722]
[240973929, 83097505, 11728468, 155886915]
[106335033, 136435540, 183634587, 14625790]
[12733949, 207216632, 12654359, 177013186]
[169313277, 37558859, 186907533, 114635285]
[108346240, 182739968, 124173827, 198668952]
[21720706, 242384619, 102900038, 87895455]
[221615651, 43084408, 138087207, 44470375]
[164878588, 71104523, 98024612, 235470857]
[240507357, 88950933, 207300081, 45846299]
[136301248, 173237109, 136774588, 5182436]
[218922006, 196129795, 231219332, 45481189]
[63945555, 167105786, 130426605, 30149925]
[121690776, 99657203, 237578674, 49105830]
[10971906, 85868500, 230407634, 225703830]
[27929889, 82163150, 1003864, 156061161]
[218542507, 210706211, 70638578, 76579454]
[16205631, 11382290, 21291978, 98727839]
[121690776, 115201947, 136745825, 108423556]
[149022243, 19153549, 179985210, 55012768]
[233262282, 87811742, 202006393, 113889201]
[20649053, 38514294, 51410810, 105355535]
[48016099, 60612335, 2217721, 244858257]
[13886713, 84410896, 240084283, 136311075]
[162649472, 94017805, 56418915, 224447628]
[49431804, 246457812, 167348819, 44632098]
[148907630, 143141347, 51124938, 123416742]
[115889120, 72882766, 229414846, 76676961]
[241718137, 240234294, 209845164, 9970955]
[136301248, 173237109, 236047669, 224242263]
[204923669, 55371512, 103763109, 169358449]
[9953629, 27976225, 52313431, 126784563]
[163813705, 132076665, 238635194, 215167702]
[239679406, 25346579, 18587290, 240420918]
[133122770, 110032371, 242836336, 15678506]
[211316160, 37095821, 124213554, 53938530]
[106261171, 138199889, 137210997, 58450248]
[184029640, 241795741, 9567256, 208305344]
[133082889, 140333780, 247742839, 27594491]
[46100675, 180066968, 148279887, 231329575]
[121773903, 154727771, 23179543, 219785536]
[245186357, 33815929, 108123936, 167509308]
[20975483, 21156051, 161360286, 35026208]
[80810737, 60516862, 185720481, 180889909]
[31297005, 54490622, 172983530, 140412263]
[242767556, 223313203, 181976474, 99329735]
[149835576, 242201754, 54858429, 26640849]
[141361673, 162202163, 126094098, 64413723]
[49986552, 151382489, 227281599, 71563448]
