[23352730, 119400816, 86172609, 205958532]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 76217077]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 160288576]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 124749154]
[23352730, 119400816, 86172609, 205958532, 130387606]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 147151671]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 178300698]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 82626029]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 203746177]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 244863663]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 200373564]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 114397310]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 210218503]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 142075913]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 246396721]
[23352730, 119400816, 86172609, 205958532, 11478316]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 210730873]
[23352730, 119400816, 86172609, 205958532, 149162101]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 100531077]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 9904357]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 207797835]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 92267792]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 9319819]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 3815796]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 94322649]
[23352730, 119400816, 86172609, 205958532, 45200417]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 191612566]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 237734974]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 10372307]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 147344485]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 16349980]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 117478644]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 129588605]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 9441040]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 217635303]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 64332275]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 204476]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 66069711]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 19861926]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 172025305]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 63569449]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 61776408]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 192160724]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 67419404]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 124234692]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 168177975]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 113436492]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 89180002]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 208915073]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 138325092]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 199121033]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 147886990]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 155930758]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 114201079]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 204751804]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 214384219]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 183802478]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 170073185]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 205572301]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 246499607]
[23352730, 119400816, 86172609, 205958532, 60777078]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 118140253]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 158262584]
[23352730, 119400816, 86172609, 205958532, 118378408]
[23352730, 119400816, 86172609, 205958532, 132961650]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 38961141]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 195926406]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 3691513]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 137083870]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 14484974]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 141042474]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 117817437]
[23352730, 119400816, 86172609, 205958532, 6348044]
[23352730, 119400816, 86172609, 205958532, 182055808]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 219330588]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 157090716]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 32001343]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 218874513]
[23352730, 119400816, 86172609, 205958532, 3287930]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 97900156]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 167279137]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 194474689]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 66026719]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 86666552]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 205842331]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 246986571]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 246959346]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 114800445]
[23352730, 119400816, 86172609, 205958532, 65876337]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 20221372]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 179438155]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 141193362]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 1718214]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 7702477]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 51090877]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 118475019]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 99314744]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 189775036]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 134043026]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 233601042]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 17275136]
[23352730, 119400816, 86172609, 205958532, 11332017]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 181003145]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 96279311]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 125124922]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 64409970]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 108582434]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 244035749]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 41347706]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 88101974]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 103704832]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 65753471]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 56733256]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 180436508]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 117111660]
[23352730, 119400816, 86172609, 205958532, 114168377]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 64301769]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 32844520]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 64674387]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 80657647]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 200898667]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 1899160]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 180898348]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 159274133]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 100463220]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 140344219]
[23352730, 119400816, 86172609, 205958532, 149877502]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 35939139]
[23352730, 119400816, 86172609, 205958532, 212011538]
[23352730, 119400816, 86172609, 205958532, 235317447]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 26316356]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 223710873]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 100651151]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 144020185]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 129370345]
[23352730, 119400816, 86172609, 205958532, 224375468]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 2220477]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 83824486]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 206301513]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 227890454]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 108587751]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 59048913]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 91679202]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 137452116]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 161229808]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 162926356]
[23352730, 119400816, 86172609, 205958532, 88984120]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 54205082]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 40616651]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 234405320]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 192117083]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 133550352]
[23352730, 119400816, 86172609, 205958532, 133798849]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 73765398]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 88629566]
[23352730, 119400816, 86172609, 205958532, 115574980]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 63748780]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 227737589]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 90198942]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 134789772]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 105937932]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 58777986]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 45173109]
[23352730, 119400816, 86172609, 205958532, 173196182]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 85831226]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 19305837]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 46871919]
[23352730, 119400816, 86172609, 205958532, 55592359]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 59108656]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 185118222]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 19330666]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 52962228]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 41188066]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 150582426]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 96353333]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 155060692]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 157651297]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 46777198]
[23352730, 119400816, 86172609, 205958532, 127516394]
[23352730, 119400816, 86172609, 205958532, 157213662]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 68095147]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 233152803]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 39852820]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 236249770]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 86124929]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 243322308]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 12145448]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 21238015]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 35791500]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 44245609]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 35521243]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 100812221]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 103576971]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 136181643]
[23352730, 119400816, 86172609, 205958532, 223629939]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 38257258]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 34897069]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 14124396]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 239765342]
